"","combined_pvalue","adjusted_pvalue"
"Ppp1r26",0.013435780502972,0.987979362183098
"BC022687",0.725247435753548,1
"N4bp2l1",0.188885889122752,1
"Antxr1",0.0229579158838184,1
"Lgi4",0.0179371894302465,1
"Ptpn13",0.0950571724481357,1
"Dnmbp",0.000994250309303613,0.12450122561262
"Sap25",0.553253172551417,1
"Iah1",0.365427284179144,1
"Zfp949",0.265536989364162,1
"1810043H04Rik",0.916273609181891,1
"Zfp672",0.545578002745438,1
"5730508B09Rik",0.596342897010508,1
"S100a9",0.29514278967137,1
"Akr1b10",0.131639790689204,1
"Ccdc107",0.191248221206479,1
"Amigo2",0.00482175281378483,0.446951749958505
"Gal3st4",0.0423629095593741,1
"Tln1",0.240121076041903,1
"Nod1",0.939259140632311,1
"Creb3l1",0.00878347472336682,0.718221502023565
"Hint2",0.41658769248269,1
"Trmt1l",0.260137510475297,1
"Med11",0.268731992247856,1
"St6galnac3",0.275730703013707,1
"Gm525",0.162568043356179,1
"Dnajc16",0.486160207742799,1
"Slc39a3",0.0837333567654385,1
"Grip1",0.941375074486549,1
"Trmt12",0.422412821230826,1
"Mdp1",0.404644102638539,1
"Rhcg",0.00299072647134851,0.306796420388919
"Selrc1",0.96421528080387,1
"Sirt4",0.710622111175716,1
"Jag1",0.214555749676802,1
"Fcf1",0.40857002617672,1
"Cdk18",0.806086691589876,1
"Stk11ip",0.362992714266678,1
"3000002C10Rik",0.527165804218298,1
"Sap30bp",0.737186473070915,1
"Slc29a1",0.146653587381417,1
"Dennd1a",0.528943165969959,1
"Ttbk1",0.910848872183638,1
"Mpp7",0.65992681209073,1
"Fam122b",0.362237363080403,1
"Gpx3",0.143366379522364,1
"Elp4",0.37733474699305,1
"Msl3",0.558931128059248,1
"Ptpla",0.740618406481009,1
"Dpp3",0.685542213628046,1
"5530601H04Rik",0.409755940748714,1
"Rbpj",0.0297250136792671,1
"Kif7",0.807653861410808,1
"Hunk",0.235520085367369,1
"Eya3",0.379824455306818,1
"Oaz3",0.212782976783705,1
"Slc38a9",0.935573871206226,1
"Slc25a32",0.412528972331489,1
"Naf1",0.764602350911745,1
"Igf2bp2",0.57231621682967,1
"Imp4",0.78109169918949,1
"Cecr2",0.390172020547709,1
"Fstl1",0.00191935392502179,0.216552208334969
"Dhx8",0.00137966607663709,0.16660000095106
"Ccdc106",0.328550211203865,1
"Sprn",0.687120440255147,1
"Utp23",0.51836305207917,1
"Trim3",0.282194197630295,1
"Ppp1r14c",0.654954902541231,1
"Slc10a7",0.27965389414986,1
"Klhl36",0.442690173984016,1
"Tnfsf12",0.0852975531567128,1
"Echdc2",0.0532043506718933,1
"Trim45",0.543232214347964,1
"Sfmbt2",0.814753679168612,1
"Phf10",0.963528701152096,1
"Gm14327",0.167458765564843,1
"6330408A02Rik",0.0580715803888318,1
"Impdh2",0.813341596128166,1
"Ero1l",0.0585201747432406,1
"Kdm5d",0.586796725776246,1
"Acaa1b",0.878430992539446,1
"Rps6kb2",0.767695563946963,1
"Ppp1r10",0.792264111674395,1
"Zfp867",0.337395930429246,1
"Nme6",0.129983638166058,1
"Tgm2",0.0837310255662605,1
"Kcnn4",0.00368884267934327,0.363345533362181
"Grin2b",0.11804218551692,1
"Pdf",0.559052412595828,1
"Myo1h",0.202644972521395,1
"Smad9",0.130375971331411,1
"Fpgt",0.669551112005042,1
"Hmgb2",0.25750753755453,1
"Nr2c2ap",0.481248962174581,1
"Erich1",0.565883915249089,1
"Psen2",0.43405631635444,1
"Cchcr1",0.439665019653939,1
"Dynlt1f",0.073684011985179,1
"Cenpt",0.261013479682077,1
"Leng1",0.349612160509493,1
"Arhgap27",0.784394703611866,1
"Acvrl1",0.20529787080489,1
"Ccnd3",0.0412352754906981,1
"Asb7",0.706678640475356,1
"Hmox1",0.00531776051485267,0.482126289573537
"Lmnb1",0.0931282778754519,1
"Mob3b",0.306500542931616,1
"Nnt",0.31940391942028,1
"Zkscan4",0.601844860737881,1
"Pck2",0.785707405595656,1
"Kdm5c",0.434767638430332,1
"Gsap",0.233474306443182,1
"Gm2115",0.315035548616908,1
"Cep164",0.183107152172734,1
"Stard13",0.0431367234976307,1
"Mrpl27",0.206813987079634,1
"Gcnt2",0.177923292588782,1
"Mthfr",0.140207979169045,1
"1110008L16Rik",0.642428476128045,1
"Zfp697",0.0290047960128528,1
"Traf4",0.475992742282627,1
"Zfyve16",0.498198743598333,1
"Tmem88b",0.777880763515637,1
"Nsun4",0.248883030284487,1
"Ccnyl1",0.358882574055353,1
"Kbtbd8",0.135657733905283,1
"Racgap1",0.441980868064543,1
"Crocc",0.748834676498489,1
"Cd1d1",0.28066896900889,1
"Rasl11a",0.200886476963745,1
"Skap2",0.346238310264265,1
"Tagap",0.352213907271735,1
"Zfp182",0.0290782382780758,1
"Dhrs3",0.0763189087966964,1
"Qrfpr",0.838236320907859,1
"Cep110",0.604212027959497,1
"Eef2k",0.000286789954131117,0.0426546854667988
"Dmpk",0.77490754587003,1
"Dhx34",0.753156512090574,1
"Mapk7",0.144124733185741,1
"Col27a1",0.00400457471992421,0.386269652038082
"Tmem200a",0.219123970116835,1
"Slc27a1",0.0559530834719573,1
"Tex261",0.32127628044852,1
"Slc25a13",8.2787512711624e-05,0.0147482346998541
"Crabp1",0.0317822370916731,1
"Psmd11",0.492781558958747,1
"Recql",0.0181739040892311,1
"E2f1",0.492064531102167,1
"Ptrf",0.152823049586241,1
"Stc1",0.183318052329717,1
"Trub2",0.62183660414153,1
"Ftsj3",0.645340731044028,1
"Stra13",0.597766938021843,1
"Def6",0.811755813236858,1
"Nqo1",3.29645058097516e-05,0.00661049712264722
"Ccdc59",0.12769459342123,1
"Gjb1",0.313072602160966,1
"Camkmt",0.633220490680432,1
"Ell3",0.00985356370319912,0.775628358795266
"Szt2",0.611628314960382,1
"Rdm1",0.331944703937581,1
"Zfp120",0.0416540060253564,1
"Nsun5",0.91386915771403,1
"Lrrc45",0.353912617077944,1
"Zmat1",0.303844529051511,1
"Elmod3",0.189021870916466,1
"Macrod1",0.799056697349617,1
"Slc9a9",0.144004954665941,1
"Rimkla",0.946859047035355,1
"B3gnt2",0.205046660266698,1
"Tgfbr3",0.00357203087763069,0.354969990959232
"Cdca8",0.525607042885397,1
"Mettl10",0.682716440390017,1
"Rfc3",0.578235507338364,1
"Rhebl1",0.776513949014348,1
"4933404O12Rik",0.474349480131504,1
"Zfp358",0.204917413933761,1
"Itgb4",0.269502426289202,1
"Cybrd1",0.114269790176128,1
"Osbpl3",0.109035670012912,1
"Zfp61",0.639904710313241,1
"Cntn6",0.289027098129373,1
"5031434O11Rik",0.529025968919341,1
"Egflam",0.603500446277414,1
"Hsd11b1",0.329539523581795,1
"Glod4",0.0450349770332519,1
"Gm8994",0.14746089621291,1
"Rnf8",0.301566404459126,1
"Tfpi",0.0769103272447854,1
"Tmem17",0.526560306274951,1
"Plekhg1",0.731974022237138,1
"Mkrn2",0.668905599982737,1
"Htr7",0.131325132099206,1
"Nup62",0.800132274489932,1
"Fmo5",0.391324771777463,1
"Trmt61b",0.511660201045612,1
"Pus3",0.0846338719662958,1
"Fdxacb1",0.286654498909583,1
"Snrnp40",0.568677795527513,1
"Plin3",0.344208124951237,1
"Zc3h3",0.802122438823075,1
"Oma1",0.447646228906137,1
"Prrt2",0.0146589471050062,1
"1700012B09Rik",4.38994450568941e-06,0.00108483413423785
"Rpf1",0.118590191133802,1
"Traf2",0.374061738521096,1
"Sh3bp1",0.758328993936548,1
"Ovca2",0.331437607380068,1
"Foxo6",0.292625346063886,1
"Fzd8",0.60615006241448,1
"Ube2j2",0.546625382045154,1
"Hist1h4h",0.0758480789021826,1
"Skida1",0.0365286052260125,1
"Pomc",0.806879611485706,1
"Ofd1",0.78263860227669,1
"Zfp691",0.283080070530716,1
"Adpgk",0.362473849331715,1
"Epha2",0.352974251735713,1
"Mansc1",0.564631918837247,1
"Sgms2",0.264424025145544,1
"Asb11",0.00382207887016828,0.372527015746479
"Fads3",0.497612730860365,1
"Ppp1r3d",0.141959793358034,1
"Siah2",0.886509851955071,1
"Nudt7",0.322866687767739,1
"4930402H24Rik",0.000679485344300068,0.0897124004345609
"C77080",0.218412759099469,1
"Gadd45g",0.365090957507955,1
"Tmem229b",0.210668046775248,1
"Lyar",0.628917715381554,1
"Dis3l2",0.469545923856044,1
"Ubxn7",0.212920865316142,1
"2610301G19Rik",0.182295997877304,1
"Cpxm1",0.0370489790535767,1
"Zfp839",0.390213189987268,1
"Hist1h2bj",0.583135464594868,1
"Chkb",0.536869189875195,1
"Lig4",0.196064717831235,1
"AI987944",0.508719025523779,1
"Asap2",0.837374858890825,1
"Gfod1",0.000600102607879738,0.0809539275264548
"Gata2",0.23525913890926,1
"Supt7l",0.842093471457196,1
"Ap5z1",0.363086117770696,1
"Iigp1",0.152865810638528,1
"Brf2",0.239955086576556,1
"Panx1",0.627832210735486,1
"Hist2h3c1",0.200755329898312,1
"Ppp1r14a",0.705024544537906,1
"Carns1",0.22877560079072,1
"Nudcd1",0.289642723999783,1
"Egfr",0.252837872367159,1
"1110035M17Rik",0.501707796575406,1
"Gm14204",0.670381716160724,1
"Ankrd26",0.0110122051231508,0.845965461200203
"Thrsp",0.00840495663005209,0.693361237681806
"Col9a3",0.273820386974871,1
"D930015E06Rik",0.00111149306857433,0.13809877090604
"Gpank1",0.900471812124557,1
"Scn5a",0.19126378378735,1
"Sulf1",0.403831428107708,1
"Supt16",0.0206726252369119,1
"Inpp5e",0.875167148485268,1
"Alx3",2.03295525574854e-06,0.000544545923852826
"1700094D03Rik",0.0216898271207913,1
"Cmtm3",0.00282675185810888,0.29480915218357
"Cwf19l2",0.547275253503276,1
"Caskin2",8.86390462695452e-08,3.16317692110002e-05
"Heatr1",0.237047274697042,1
"Smc4",0.00425991095752204,0.405298662741921
"Dus3l",0.373299156643285,1
"BC048507",0.464161375202179,1
"Proser2",0.403321534773103,1
"Msl3l2",0.987965673181174,1
"Rin1",0.245301346611797,1
"Tmem194b",0.475522830313638,1
"Pcgf5",0.00249597850390421,0.266278992708754
"Mfap1b",0.816206895504675,1
"Litaf",0.274441643260134,1
"Gm5779",0.163078212350603,1
"Suv420h2",0.321956316752934,1
"Ccdc13",0.0855346635524809,1
"Arap1",0.371311107785095,1
"Fbxl12",0.646582983730883,1
"Rnf113a2",0.712238689919652,1
"Lyst",0.0388922817006043,1
"Il13ra2",0.0111836990553362,0.855144789022505
"Hps6",0.732930626887085,1
"Pls1",0.184961885906393,1
"Spata6",0.140892034051677,1
"Dync1li1",0.0373480640401561,1
"Dmrtc1a",0.466118375271414,1
"Inppl1",0.883972706010324,1
"Dse",0.655788179467717,1
"AI118078",0.215822649662722,1
"Oscp1",0.464096924947331,1
"2610035D17Rik",0.614740857680626,1
"Zfp11",0.71758881981312,1
"Pwp1",0.0513851566312793,1
"Thra",0.42714590613952,1
"Ascc3",0.134752537738253,1
"Inpp5d",0.415860898661414,1
"F2r",0.102969067211669,1
"Pcgf6",0.14871915137056,1
"Gm5617",0.594032774703585,1
"Pcdh7",0.0526604319002161,1
"Fam211b",0.335299996003188,1
"Sept10",0.986617518737608,1
"Fbxl6",0.190952010718254,1
"Ets1",0.295957164149248,1
"2610015P09Rik",0.824498826734157,1
"Sox8",0.052662641698715,1
"Lingo3",0.607614641289818,1
"Spats2l",0.723320440146299,1
"Hars2",0.0279754127132572,1
"Sike1",0.165659076503392,1
"Hist1h2bh",0.429557336914313,1
"Zfp667",0.456678539035675,1
"Zfp36",0.3153277261287,1
"Nkd2",0.185212158682179,1
"Ubox5",0.491721148515782,1
"Fkbp14",0.27107794471782,1
"Prkch",0.2949071802266,1
"Aplf",0.43860518586348,1
"Fzd1",0.0514441558758111,1
"Relt",0.63575222567549,1
"Prrg3",0.00765973065372766,0.643770784615872
"Ednra",0.0244669693677295,1
"Stac",0.0163753359033694,1
"Snx8",0.0997327657282238,1
"Slc44a5",0.650570240250896,1
"Capn6",0.380489875845383,1
"Fopnl",0.773345060126331,1
"1110034G24Rik",0.108048105018783,1
"C630043F03Rik",0.369670679334286,1
"Slc9a5",0.563992500522881,1
"Amd1",0.67171419328908,1
"Rdh5",0.57595271708375,1
"Mettl5",0.477417378909082,1
"Bcorl1",0.626601763582447,1
"Abcb8",0.106626658990298,1
"Fxyd2",0.804222605158605,1
"D10Wsu102e",0.254233962416138,1
"Pole4",0.944614777508034,1
"Nynrin",0.286984176920076,1
"Plcxd1",0.412579525825428,1
"Suox",0.259104183351719,1
"Serpinc1",0.612035123528046,1
"E2f6",0.00149487744137827,0.177820874714046
"Ppcdc",0.869993426348304,1
"L3hypdh",0.857744839961301,1
"Eme1",0.831491823684578,1
"Gpc6",0.0567303523150297,1
"Uap1l1",0.327117963815429,1
"Greb1",0.00205836957696393,0.229226681727066
"Snupn",0.650504038140289,1
"Prkcd",0.635999611207129,1
"Rrp15",0.82831233097419,1
"Clmn",0.342215450094783,1
"AW112010",0.425758253971501,1
"Npm3",0.564514368807478,1
"Ctsk",0.736940875266811,1
"Pkib",0.435766106473989,1
"Gnai3",0.259238237502805,1
"Sugt1",0.447862354769229,1
"Ano10",0.00416119674627169,0.397940511460964
"Zfp229",0.422077260260141,1
"Psmg1",0.69974978043996,1
"Nhp2",0.392011708996557,1
"Myo1e",0.390420171717642,1
"Aldh1a2",0.00972257223630468,0.769098084873654
"Itga1",0.756944689996296,1
"Hist1h2bg",0.622214245442907,1
"Atf3",0.0249972397886726,1
"Gtf3c3",0.166350723002701,1
"Snx21",0.908931943432139,1
"Serpinb8",0.0718795009599808,1
"Mocs3",0.564508460543811,1
"Fign",0.240127272512661,1
"Rad50",0.0942478130693819,1
"Timmdc1",0.0712818048517753,1
"Dtwd1",0.663827515712803,1
"Cplx3",0.0410725640125041,1
"Gjc1",0.201318907268703,1
"Elac2",0.433415940263237,1
"Zbtb48",0.871650413595955,1
"Mthfs",0.425803390608303,1
"Msrb3",0.190150156534601,1
"Mvp",0.29492781773776,1
"Lrrc39",0.482997168447854,1
"Ngfr",0.203271572108831,1
"Trpc4",0.309466002625822,1
"Plekha8",0.563725888642262,1
"Syce2",0.680686617769516,1
"Zfp882",0.325020657702246,1
"Klhl21",0.43643587505701,1
"Dclre1c",0.35756507886745,1
"Sbsn",0.661115707232623,1
"March4",0.0329456872952085,1
"Arhgap26",0.16596893637337,1
"Rnaseh2a",0.860275735153479,1
"Fam212a",0.0467980723559153,1
"Tmem8",0.372783534251128,1
"Rbm38",0.442095275640945,1
"Oard1",0.761929786340679,1
"Gas8",0.868499436392642,1
"Rpp38",0.810018948660117,1
"Oxnad1",0.236485463380638,1
"Slc35g1",0.138573830912845,1
"Mrc1",0.000404821150357337,0.0572372618698728
"Epg5",0.672775721853306,1
"Gpn2",0.409784754792772,1
"Acot10",0.334009767631996,1
"Pold1",0.217565495197872,1
"Zfp593",0.880873205060994,1
"Ccbe1",0.177358918105457,1
"Tyw3",0.216657959922724,1
"Aox1",0.159598265933294,1
"Ska2",0.56511893204679,1
"Samd10",0.231489268205102,1
"Acy1",0.0821549632310599,1
"Lrrc51",0.650788728572321,1
"Dnase1l1",0.789598980423384,1
"Ppp6c",0.381463837494655,1
"Trmt44",0.49066454055382,1
"2610528A11Rik",0.89419198963676,1
"Enpp1",0.622576581586444,1
"Lrch2",0.292088035339066,1
"Arl16",0.634187089177712,1
"Cystm1",0.095756638270834,1
"Fam189a2",0.0279010614838944,1
"Kif17",0.587477297149033,1
"Cp",0.00439563736564808,0.417146054261871
"Capn12",0.227991547147999,1
"Stk10",0.0122681514073736,0.920913718033754
"Cep68",0.0180711410164419,1
"Nup98",0.833531881520122,1
"Atg4d",0.520103632844377,1
"Urgcp",0.429966331480659,1
"Flrt3",0.144571655012547,1
"Bcam",0.93199982442085,1
"Zbed3",0.684557017634767,1
"Nup43",0.188304876290137,1
"Tyrp1",0.200559020341893,1
"Gm14325",0.0896828055933513,1
"Rmi1",0.569480783471615,1
"Nfatc1",0.455200148924499,1
"March11",0.633250696771322,1
"Prrt3",0.337355283838975,1
"Igsf10",0.471981768938626,1
"Wdr70",0.116368509905745,1
"Clic1",0.0119804651141235,0.903569091811476
"Slc26a10",0.537205027226591,1
"Cwc22",0.185024961461961,1
"Ddx55",0.0212124495941344,1
"Adamts5",0.228048892364381,1
"Mak16",0.0544774046449447,1
"Cnot6l",0.0693413359441993,1
"Calcrl",0.154480675338235,1
"Anapc15",0.768554406448519,1
"A2m",0.48802419548078,1
"Plscr4",6.51857910877185e-06,0.00155578590904687
"Ppfia3",0.239969179024479,1
"Fam171a2",0.0902411201313708,1
"Apln",0.282814211609514,1
"Zfp260",0.0638371445854476,1
"Slc39a2",0.848836244553123,1
"Pnma3",0.216840782453285,1
"Fbxw17",0.612271872950117,1
"Slc16a7",0.440944786558241,1
"Alkbh2",0.278234040177852,1
"Eno3",0.451175658744876,1
"Ctsc",0.795172248558161,1
"Acot9",0.480295935698212,1
"Setd4",0.459162079817992,1
"Acp6",0.643420121327177,1
"Smurf1",0.597588728796249,1
"Zfp846",0.430816444514754,1
"N6amt2",0.0566872489997449,1
"Hilpda",0.66381000998369,1
"Lrrc3b",0.596263605423477,1
"Metap1d",0.983234827251378,1
"Fgl2",0.014224080934746,1
"Tnpo1",0.21773719467257,1
"Hapln2",0.661738018488749,1
"Prodh",0.1729462697376,1
"8430410A17Rik",0.535322652555195,1
"Rara",0.10721257388145,1
"Tesk2",0.165280152105299,1
"Cyp27a1",0.0730908578096386,1
"Gngt2",0.845920455718092,1
"Grwd1",0.416464175721937,1
"Obp1a",0.701165161032505,1
"Asl",0.728258397690086,1
"Tdg",0.609808422725419,1
"3110040N11Rik",0.311552010118597,1
"Myt1",0.622440145881949,1
"5730408K05Rik",0.14595067083823,1
"Zfp763",0.0976136326303811,1
"Nfatc2",0.473439450192195,1
"Cutc",0.557940359716537,1
"Cwc27",0.615827798200854,1
"Rragb",0.695178922002949,1
"2210408I21Rik",0.164191987282972,1
"Gfod2",0.269836027675112,1
"Eri1",0.877287840507803,1
"Sphkap",0.0357583463716507,1
"Ccdc51",0.337195990434784,1
"Mum1",0.300074530136073,1
"Pgls",0.801988741607946,1
"Lyrm5",0.1638386246151,1
"Foxo4",0.33366863246918,1
"4930444A02Rik",0.573328808633174,1
"Fbxl19",0.421962993934744,1
"Sst",0.799625639605069,1
"Tmc7",0.368394518709739,1
"Fam179a",0.326812392194009,1
"Rnf146",0.916581386535999,1
"Galk2",0.537742332613694,1
"Papd7",0.15327879392952,1
"Mzf1",0.832702781967648,1
"Fmn1",0.260572091416044,1
"Lca5",0.314573786966548,1
"Ankrd28",0.760986457531892,1
"Mfng",0.375471525747682,1
"Zfp110",0.689336006419713,1
"Zfp647",0.773440926832766,1
"Slx1b",0.183233793039431,1
"Gabra2",0.674047985341911,1
"Stat2",0.496069005379777,1
"Tsen2",0.566707928207,1
"L3mbtl2",0.901702710271153,1
"4632415L05Rik",0.0212999428334247,1
"Fam71e1",0.369514018337383,1
"Ctps2",0.221460424100995,1
"Mettl18",0.196057908331706,1
"Rnf144b",0.569247797621071,1
"Coil",0.708417965766177,1
"Adssl1",0.789974998345134,1
"Dars2",0.89217003848128,1
"4933407L21Rik",0.567996424012082,1
"Star",0.323509657834931,1
"Kpna2",0.894154059111859,1
"Gm6682",0.0481073457507765,1
"Dpysl3",0.777444797927439,1
"Vwc2",0.11031612791291,1
"Mtmr12",0.687223103438256,1
"Nmi",0.162986310812386,1
"Bhlha15",0.128028404639904,1
"Nrm",0.453746153485188,1
"Dusp15",0.290572715448532,1
"Papolb",0.368960613812203,1
"Smtnl2",0.00199846517603225,0.223223200835119
"Fam13a",0.129020794058083,1
"Gm3696",0.411873561273168,1
"Igfbp3",0.43945356888329,1
"Mical1",0.612672828374218,1
"Pex16",0.288417362666061,1
"Ighmbp2",0.840955589040935,1
"Mmp19",0.0160792242280247,1
"Fkbp7",0.410983923957028,1
"Cd74",0.000223874429019999,0.0344437649484725
"Trim34a",0.241418096195601,1
"2810004N23Rik",0.762873236251085,1
"Chac1",0.439528337441436,1
"Slc6a3",0.800437548366642,1
"Arv1",0.0526852884037449,1
"Rnd1",0.889152602967936,1
"Nat10",0.393371251838273,1
"Mtm1",0.66485835711403,1
"Mafg",0.195532813278775,1
"Kcnu1",0.505032293760553,1
"4833422C13Rik",0.357696032425891,1
"Emp3",0.707015309813939,1
"Zfp454",0.865128144027569,1
"Churc1",0.193321159270428,1
"Atp5s",0.456293834169838,1
"Slc37a1",0.382337931505528,1
"Mterfd3",0.0579060139646638,1
"Prr5",0.650609335910136,1
"Dusp18",0.129479479085605,1
"Syde1",0.0350058869747759,1
"Pdzrn3",0.322791323657033,1
"Zswim3",0.22896004687252,1
"Cdh8",0.441451109511659,1
"Trim39",0.211841984402843,1
"Haus4",0.171333430924406,1
"Brca1",0.507127430016336,1
"Zfp606",0.33268421791165,1
"Heatr3",0.51026708014935,1
"Disp1",0.552244919192508,1
"Bcs1l",0.463928849387799,1
"Ccdc55",0.456088229568501,1
"Uchl4",0.340367787906524,1
"Nadsyn1",0.666185874473405,1
"Lrrc42",0.605475583076762,1
"Mchr1",0.734993229801799,1
"Cd59a",0.00769769471173581,0.64536323093052
"Gm10336",0.427375309299589,1
"Armc7",0.202740294351056,1
"Isg20l2",0.55762702389861,1
"Gm10432",0.842550123440594,1
"Pds5a",0.379219449095353,1
"Tgds",0.659079418740993,1
"Scfd2",0.248542180120571,1
"Sntg1",0.762599590125486,1
"Usb1",0.461656723433655,1
"Adck4",0.276482507148621,1
"Stxbp4",0.374970091002492,1
"Phf15",0.350971715520074,1
"Osmr",0.290322148244109,1
"Ubxn8",0.55310931026313,1
"P2ry1",0.653043509325967,1
"Dnajb14",0.443128858792189,1
"Foxred2",0.201457931952623,1
"Diexf",0.335675657096305,1
"Wdr85",0.395790781671313,1
"Pamr1",0.86751482410476,1
"Cyp2a5",0.00162275704215048,0.19039664897608
"Dapk3",0.479588537603371,1
"Pwwp2b",0.246392624350573,1
"Gipc2",0.170632331183382,1
"Dancr",0.407200608591947,1
"Eif4e3",0.00231332554857711,0.251354338599655
"Nat9",0.218489262461763,1
"Hjurp",0.70583765897671,1
"St7",0.721649693389566,1
"Ddx51",0.638717423777179,1
"Ccl6",0.0749115571754242,1
"Abcc4",0.175547231960205,1
"Eif4ebp1",0.476086517930996,1
"Relb",0.684599065289212,1
"Uxt",0.478467409099106,1
"H2-Aa",0.0354156369312293,1
"Irgm1",0.052345020935791,1
"Gkn3",0.393160450741413,1
"Qsox1",0.901757903748498,1
"Fbn2",0.409422121558473,1
"B230216G23Rik",0.354928295628849,1
"Zmynd19",0.518041975524126,1
"Alg11",0.857275963704065,1
"Zfp830",0.286617298405463,1
"Osbpl11",0.642944897927559,1
"Ppp2r5a",0.00395353076129684,0.383332277575625
"Tifa",0.425131266143887,1
"Lphn2",0.0424508093599952,1
"Pgm1",0.0893865447634636,1
"Zhx3",0.0589069415690871,1
"Lpcat2",6.24679894524749e-05,0.0114761626645898
"Lsm5",0.357103706173799,1
"Gm10767",0.157823753742822,1
"Mpz",0.00958689467957097,0.763240815542644
"Gabpb2",0.412281498774933,1
"Eed",0.228713801654623,1
"Pcolce2",0.307019406057781,1
"Map3k12",0.296132933423891,1
"Ifi30",0.52101372499537,1
"Pcolce",0.0037048801563061,0.36396233773211
"Haus7",0.629444144427229,1
"Aif1",0.943865769884766,1
"Hspa12b",0.517775676701746,1
"Prss36",0.471359127470988,1
"Lphn3",0.645205454687172,1
"Slc22a4",0.220116326517226,1
"Tbc1d25",0.937937282724976,1
"Htatip2",0.381973455641209,1
"Mettl17",0.542967908656702,1
"H2-Eb1",0.0221959487410427,1
"Icmt",0.384111628713248,1
"Apoc1",0.0698707850469382,1
"Inmt",0.211017063761653,1
"Itpripl1",0.0285965545618083,1
"Mcm8",0.119681444425213,1
"Flt4",0.220835232523666,1
"Vwf",0.0468710555616197,1
"Mfhas1",0.207385496035378,1
"Bdnf",0.638786322924219,1
"B4galt1",0.590974468191704,1
"Nfx1",0.803478167497996,1
"Jrkl",0.386045190422035,1
"She",0.485637245729584,1
"Rbm4b",0.291808694364501,1
"Ago3",0.409097212458993,1
"Retsat",0.956816763021753,1
"Fkbp10",0.788179909787073,1
"Adam8",0.424211270997354,1
"Bmper",0.05077578216677,1
"Psmb11",0.00063292359253575,0.0843130329604087
"Alg10b",0.829212659036309,1
"Rtp4",0.494460336325018,1
"Shpk",0.000476372886772658,0.0660168411326768
"Pisd-ps2",0.00807302992650671,0.671433948749243
"Urb1",0.549665487615816,1
"Crybb1",0.724182437048042,1
"Pdlim2",0.698801441017673,1
"Slc25a36",0.203329222660375,1
"Zfp157",0.578372256536944,1
"Radil",0.168926506695216,1
"Gtpbp3",0.205313889346147,1
"Angptl4",6.50328358997587e-07,0.000194745130563741
"Fsd1",0.362938139005848,1
"Ebpl",0.231388202075086,1
"Utp20",0.275088250259476,1
"Pard3b",0.346251000621353,1
"Col8a1",0.774989756835369,1
"Xrcc6",0.267573690367616,1
"Anln",0.00545078527022835,0.489419692278675
"Pald1",0.721202026379363,1
"Wdr73",0.417412120594141,1
"Sh2b3",0.280010583233662,1
"Cdc14b",0.048561031270091,1
